D1: timeItTookForPassengerToGoFromUnmatchedToDroppedOff (mins),D2: number of minutes they spend driving passengers from pickup to drop-off locations minus the number of minutes they spend driving to pickup passengers,,,,
219.90902257070238,64.61632548736902,,,,
173.09389386532078,15.355166276760247,,,,
158.78362491418278,-1.084991209,,,,
170.6863696416644,9.140062957,,,,
173.88306159798597,13.331825332842236,,,,
165.60982464666262,0.23745233783113967,,,,
177.29172487777032,-1.937641995,,,,
243.80453519169302,86.80453519169302,,,,
160.1488625528405,0.078820203,,,,
160.58465102831317,-4.301243145,,,,
239.81078147945237,50.89435980221555,,,,
181.2494147540119,-1.083192598,,,,
159.98855562240092,1.4039045890675925,,,,
158.78382895751506,-0.103761198,,,,
171.29771909356668,-13.5917667,,,,
186.2799900443371,10.643400589474673,,,,
157.82333646018546,-2.096053255,,,,
292.9046616546076,7.064051806273053,,,,
157.9536506121733,2.034403128839946,,,,
158.25405890423946,2.113029061103213,,,,
186.96619305945262,0.4372550415103077,,,,
334.54487418668083,8.695034685007993,,,,
156.76744930323588,-1.454355003,,,,
168.8943970454274,-14.24362594,,,,
155.92071677757383,0.9242766544354807,,,,
170.2722102,-4.16331848,,,,
156.83177819317945,0.5831087018527783,,,,
156.08883974351878,2.834780843518775,,,,
169.64140788023303,14.641407880233013,,,,
157.47601245423945,2.113029061103213,,,,
155.2239084922315,0.9750074990952078,,,,
169.09426274289632,12.10662902099455,,,,
333.79699500018734,8.244509488881828,,,,
166.23340210088813,13.758795188096967,,,,
178.98512079093183,-0.01593538,,,,
166.5701497661658,9.083082399562363,,,,
178.47017909336162,-1.198189457,,,,
150.94512687488464,1.211435680474156,,,,
153.18203959490188,-1.224806954,,,,
236.62538549637642,86.68025861304308,,,,
153.75714193257187,2.4654170492385217,,,,
155.9532958140669,-1.101686585,,,,
179.45677765391827,-1.791764113,,,,
157.64826089889922,-0.213744908,,,,
169.85290721301456,-12.31107257,,,,
154.8005979,1.2406100956633337,,,,
263.76560802061834,59.39732642830048,,,,
164.99617248115186,7.126768356805317,,,,
159.2628127421224,-0.34513102,,,,
155.4719796975161,-1.823718798,,,,
168.1542282092297,-13.40079778,,,,
154.0265734805885,-0.131551276,,,,
152.64140788333333,0,,,,
154.4325473954673,-0.051857689,,,,
166.79532312561142,-15.56192103,,,,
151.64140788333333,0,,,,
173.35972478641813,22.718316903084773,,,,
329.1212676108667,8.966509905319713,,,,
150.54861775323587,1.454355003235858,,,,
151.0003259810513,-0.302370854,,,,
150.19313243473093,0.163294493,,,,
243.6384029556093,-92.43509508,,,,
146.67315749566333,1.2406100956633337,,,,
148.85471302979093,-0.727154477,,,,
161.87781014112124,-5.547038355,,,,
148.9386843126184,-1.083971279,,,,
146.26592857990144,0.2656025965681258,,,,
165.8673767910528,1.0514828283239397,,,,
256.4023901663825,66.02366655534425,,,,
154.9343476952202,-8.938175212,,,,
145.2042869132348,-0.265602597,,,,
145.33025747651277,0.5831087018527783,,,,
173.57575036863875,-0.088647692,,,,
159.05478755437383,15.724530071040501,,,,
143.2068032,1.2406100956633337,,,,
143.11850981323477,0.2656025965681258,,,,
239.27218801989633,-94.08054866,,,,
145.69496509889922,0.21374490757252446,,,,
327.8244527333054,8.162049925,,,,
144.5285272359171,0.926782106,,,,
161.16106499321378,-0.972964347,,,,
143.1646869276136,0.3693637942802535,,,,
151.99054838909433,11.29558328909434,,,,
140.8373447946839,-0.264294738,,,,
139.26560259656813,-0.265602597,,,,
167.0101212463024,0.5496267122266674,,,,
138.50621269566335,-1.240610096,,,,
241.31637596364473,71.17050455307461,,,,
140.92219469923856,-2.465417049,,,,
163.73043116090864,0.6241907641829547,,,,
143.32528217603084,7.978154681620338,,,,
317.0722745843275,8.357434170338674,,,,
133.96056770323588,1.454355003235858,,,,
133.6708996255648,-1.506212692,,,,
131.9605677,0,,,,
132.1252546365692,-1.454355003,,,,
132.92219469999998,0,,,,
270.3639404506463,5.384964868978361,,,,
136.64423425423945,2.113029061103213,,,,
164.57013313514088,0.6371144567215503,,,,
156.53954843135716,-23.17982365,,,,
227.40991354142656,-94.25881387,,,,
136.23674059428026,0.3693637942802535,,,,
148.28919613255846,-10.76744256,,,,
203.63804174007248,64.06297339159543,,,,
151.44445436387025,6.244282113766654,,,,
139.29548447869075,4.527538685554526,,,,
139.2741301365692,1.454355003235858,,,,
216.01249308651677,-64.95764762,,,,
143.5189684,-4.692278712,,,,
153.58714896738516,11.195351155972036,,,,
169.3147362531706,-0.061427839,,,,
146.3728022528405,0.078820203,,,,
235.62180155638083,-94.84672281,,,,
238.69293215065653,-91.88877178,,,,
144.52980622899668,1.2406100956633337,,,,
167.41767703236872,-0.107011452,,,,
211.42682230402391,-73.16052565,,,,
237.57127258507978,42.90324049806338,,,,
154.78140361864993,14.342887378844901,,,,
140.24837875317837,1.1368488979512061,,,,
141.70273376990255,-1.454355003,,,,
166.97520808719145,-1.708632794,,,,
241.6672392,71.62212147368464,,,,
321.46439035838364,8.239176504377985,,,,
139,0,,,,
154.39374325436788,13.91252306,,,,
136.70273376666665,0,,,,
136.95066705889812,0.9750074990952078,,,,
138.80543146039292,0.030840282863065685,,,,
135.40502206990254,-1.454355003,,,,
133.45435500323586,1.454355003235858,,,,
146.0359827441753,-7.257917601,,,,
218.94004506627894,85.22590360980722,,,,
130.4693509598461,0.5831087018527783,,,,
152.2223762454787,-0.084564059,,,,
142.5527453,8.948739552,,,,
144.46178970094843,-14.39342054,,,,
156.7681021075985,-0.01593538,,,,
154.98495196869504,-0.178609445,,,,
132.7918968089139,1.2217636755805725,,,,
149.5482488685566,13.900811273524388,,,,
223.4813867688369,-92.48138677,,,,
132.31267001322817,-1.520773197,,,,
133.45435500323586,-1.454355003,,,,
251.4879132161651,17.061678384274202,,,,
231.86367471333102,70.99002768266936,,,,
132.55328011233001,1.2406100956633337,,,,
135.88321160641422,-0.317506105,,,,
136.29840370690988,0.086785392,,,,
227.19295863791368,-94.38842344,,,,
146.7586830304527,-14.7227003,,,,
134.00192425323584,-1.454355003,,,,
147.35369850108535,13.909138978786059,,,,
133.5527453166667,0,,,,
154.32662744427589,-2.106738856,,,,
134.56559871584267,0.5916345763797769,,,,
162.58902138093205,0.5833411277820777,,,,
156.60767104142084,0.47086352340853177,,,,
157.36295523600634,-1.407726377,,,,
133.40405764408422,-1.558116201,,,,
127.93337009084838,-0.103761198,,,,
128.38752616018547,-2.096053255,,,,
144.3835526928351,12.22223172749241,,,,
129.53007692540945,2.1425507587427655,,,,
127.80894658651172,1.1368488979512061,,,,
129.89826799408422,-1.558116201,,,,
158.97584572554936,-4.418576192,,,,
128.13887809566336,1.2406100956633337,,,,
208.11766180138818,85.48471391127889,,,,
149.66513251944394,0.5844734424019232,,,,
149.18831981469668,4.381373032798168,,,,
135.21364396467132,12.00595960699145,,,,
127.46845643477174,0.20110525226579037,,,,
120.48797884656811,-0.265602597,,,,
134.72912933203327,2.9516831174886904,,,,
123.70139135119013,0.4561491858474362,,,,
134.19342524080793,8.626226766605907,,,,
125.0087122,-1.240610096,,,,
208.32685985630627,84.82330886655441,,,,
129.4222392,9.720847842799992,,,,
216.04705023092507,-93.40923935,,,,
119.61930109656812,0.2656025965681258,,,,
125.35057404506365,0.4331518219252614,,,,
209.60825130681746,-87.60825131,,,,
117.85991119566334,1.2406100956633337,,,,
136.88402939356672,-13.5917667,,,,
119.20177302839697,0.4331518219252614,,,,
121.58438244534743,-0.550044643,,,,
121.62375612648553,1.6576520219914994,,,,
120.03265459490186,-1.224806954,,,,
147.79732600645104,28.12345537779333,,,,
134.92460193764424,12.26463852250055,,,,
132.42999377144395,-13.20392442,,,,
143.94457026503312,-0.461155387,,,,
125.7280624739995,-5.374989176,,,,
116.03265459999999,0,,,,
118.84828114566334,-1.240610096,,,,
146.8931012861614,0.5683852244087628,,,,
133.7559554,0.4374397245173334,,,,
119.52913081212985,-0.126959516,,,,
202.12734709480122,85.13293142887606,,,,
131.7608826732315,10.323041866759773,,,,
119.58902138333333,0,,,,
120.04337638656918,1.454355003235858,,,,
124.10669412433799,2.3786316576713387,,,,
121.93073511323477,-0.265602597,,,,
123.25678888452346,0.4561491858474362,,,,
132.16429903461432,13.233563917947645,,,,
132.42852807209096,9.159763603,,,,
121.94835827651278,0.5831087018527783,,,,
122.66283629469724,0.10197349857670582,,,,
133.58385503110355,15.414246887967318,,,,
134.63545950402465,0.33440307351149445,,,,
119.76300157556479,1.5062126922314594,,,,
122.2782897730809,0.3175061052846524,,,,
119.09293307308091,-0.317506105,,,,
118.75992527308091,-0.317506105,,,,
130.6976203680509,11.533510619577555,,,,
128.87510668242223,12.473542793861728,,,,
118.57120941958122,-0.214488266,,,,
118.63496639084838,0.10376119771212772,,,,
117.54389237990146,-0.265602597,,,,
132.57399514154827,12.833624463182701,,,,
118.26560259656813,-0.265602597,,,,
115.39092182418172,-0.103761198,,,,
209.02442189142656,-94.25881387,,,,
115.14117909223147,0.9750074990952078,,,,
115.40419607757387,0.9242766544354807,,,,
114.75730488452344,0.4561491858474362,,,,
112.63496639428026,0.3693637942802535,,,,
113.59553410323586,-1.454355003,,,,
111.63153192899668,1.2406100956633337,,,,
184.03519645693012,3.8671121100624806,,,,
110.27218803333334,0,,,,
130.33785501030923,8.285926714331275,,,,
123.37616924179868,14.209997648662442,,,,
109.45525073084944,1.823718797516112,,,,
108.27218803333334,0,,,,
109.51279812899666,-1.240610096,,,,
195.96963433604932,84.76880210155483,,,,
135.9635377537948,-0.181156889,,,,
109.86961311590518,-2.465417049,,,,
149.53801680871788,18.380465048956818,,,,
182.30178707936204,-70.89984941,,,,
109.72344696950718,0.078820203,,,,
106.70171015981887,1.6576520219914994,,,,
104.88117731990253,1.454355003235858,,,,
190.54176920392004,84.11597874592672,,,,
119.97507118198742,15.355166276760247,,,,
243.8888145329438,7.120252098028361,,,,
231.92910347270626,18.828453706069492,,,,
139.4153542376476,-34.61802824,,,,
117.59939270163532,13.158954946408153,,,,
120.01222213055973,-13.51965709,,,,
105.27402544428026,-0.369363794,,,,
104.0928107776136,0.3693637942802535,,,,
164.2534603993248,5.658071582611615,,,,
103.45435500323586,1.454355003235858,,,,
130.9963715075985,-0.01593538,,,,
187.66889884030365,87.3502753,,,,
167.60438533196356,49.65845592693964,,,,
98.05337847880065,-0.051857689,,,,
112.2868445377012,13.91252306,,,,
192.44088985895394,-97.03849969,,,,
98.51868389317946,0.5831087018527783,,,,
99.70895521406692,-1.101686585,,,,
111.21540303023302,14.641407880233013,,,,
113.0789291024181,11.461263895946379,,,,
102.43202700284051,0.078820203,,,,
111.13549555032257,-10.50766271,,,,
98.61781698105435,0.13947284928604128,,,,
95.02489659223146,0.9750074990952078,,,,
194.6409432944151,44.99777563109114,,,,
113.82577027103454,13.91252306,,,,
97.85842707899666,1.2406100956633337,,,,
124.88078962963573,0.5496267122266674,,,,
113.40667595188995,13.900811273524388,,,,
99.43800939419714,-0.430801644,,,,
98.13371610302302,1.7731869644625118,,,,
110.0268124952561,-10.7799822,,,,
95.337855,0,,,,
95.34089438553325,2.264311796972731,,,,
96.86431359408424,-1.558116201,,,,
108.23880003688821,13.23880003688821,,,,
117.75840980325434,0.9790356153905588,,,,
94.13950659829051,0.9029195248478846,,,,
93.86605598617386,0.078820203,,,,
186.19885894142658,-94.25881387,,,,
88.50887039428025,-0.369363794,,,,
269.1463356,8.921504816525857,,,,
89.69597153553323,2.264311796972731,,,,
102.94198193858098,-14.02275235,,,,
102.11638801113553,10.34016642862956,,,,
92.65919728212265,4.793141282122652,,,,
102.98960442093119,-15.70275987,,,,
113.6311212957921,0.22853744859377412,,,,
89.69496509889919,0.21374490757252446,,,,
89.16138858257186,-2.465417049,,,,
88.21844241886657,2.264311796972731,,,,
98.42943748511375,9.387891091990706,,,,
87.78725654751611,1.823718797516112,,,,
110.43732520187393,0.9584721243112054,,,,
112.93103534725257,-0.51072652,,,,
85.06432889428027,0.3693637942802535,,,,
109.96365550775951,1.4672758199597085,,,,
85.94974249296477,0.17740993017360757,,,,
84.40199867899668,-1.240610096,,,,
106.4679578701836,22.149496127047332,,,,
88.71533177551842,-3.546351798,,,,
84.22571748084945,1.823718797516112,,,,
170.13456180030258,88.53902770716633,,,,
94.92451494747978,9.329165009441162,,,,
111.71964862603686,-0.551097615,,,,
83.73193017556478,-1.506212692,,,,
100.83843257962307,-13.25539898,,,,
220.20865364789807,7.708161029649272,,,,
80.98738019546732,-0.051857689,,,,
81.68165881101274,-1.966327028,,,,
95.04070659,-15.63403064,,,,
82.99941090219993,2.264311796972731,,,,
95.08127406532077,15.355166276760247,,,,
173.58269120536025,94.91545204,,,,
93.78025421988212,-11.89401659,,,,
83.17635186556586,0.21374490757252446,,,,
89.79678141431744,8.633902406,,,,
83.46482794923853,-2.465417049,,,,
79.94198195,0,,,,
82.89972169796573,-0.102308103,,,,
101.37001372087381,0.2713363421375231,,,,
91.71419355405234,-9.666971456,,,,
79.63694705,-0.213744908,,,,
88.76574583348139,-10.33630835,,,,
79.05192835317838,1.1368488979512061,,,,
79.46066584751611,-1.084991209,,,,
78.34040443651172,1.1368488979512061,,,,
81.84135732880067,-0.051857689,,,,
106.62288008451287,-0.643561634,,,,
79.20972608830611,1.061512460170929,,,,
75.88792373223254,-0.213744908,,,,
179.66300620194698,-79.93405576,,,,
84.11245478938324,-10.17551445,,,,
